date;latitude;longitude;descr_cat_veh;descr_agglo;descr_athmo;descr_lum;descr_etat_surf;description_intersection;age;place;descr_dispo_secu;descr_grav;descr_motif_traj;descr_type_col
20090121181500;43.296482;5.36978;7;2;1;5;1;1;55;1;3;1;5;3
20090106185000;43.296482;5.36978;7;2;1;5;1;1;28;1;1;1;1;3
20090115090500;43.296482;5.36978;7;2;1;1;1;9;38;1;1;1;4;3
20090123173500;43.296482;5.36978;7;2;1;5;1;1;72;1;1;1;5;3
20090110203000;43.296482;5.36978;7;2;1;5;1;1;32;1;3;1;5;3
20090112180500;43.296482;5.36978;7;2;1;5;1;3;62;1;1;1;4;3
20090105070500;43.296482;5.36978;7;2;1;5;1;1;39;1;1;1;4;3
20090119084000;43.296482;5.36978;7;2;1;1;1;3;79;1;1;1;5;3
20090106144500;43.296482;5.36978;7;2;1;1;1;1;43;1;1;1;5;3
20090112071500;43.296482;5.36978;7;2;1;1;1;1;29;1;1;1;1;3
20090128154000;43.296482;5.36978;7;2;1;1;1;1;47;1;3;1;5;3
20090127090000;43.296482;5.36978;13;2;1;1;1;1;45;1;3;1;4;3
20090103133000;43.296482;5.36978;7;2;1;1;1;1;44;1;1;1;5;3
20090103133000;43.296482;5.36978;7;2;1;1;1;1;53;1;1;1;5;3
20090121200000;43.296482;5.36978;7;2;1;5;1;1;36;1;1;1;5;3
20090101113000;43.4667;5.25;7;2;1;1;1;3;80;1;3;1;5;3
20090101113000;43.4667;5.25;7;2;1;1;1;3;1;2;1;1;1;3
20090601123000;43.3;-0.4;7;2;1;1;1;1;35;1;1;1;1;3
20090605093000;43.4333;-1.58333;7;2;2;1;2;1;46;1;1;1;5;3
20090603180500;43.4833;-1.56667;10;2;1;1;1;1;43;1;1;1;4;3
20090605165000;43.3;-0.4;7;2;1;1;1;2;37;1;1;1;5;3
20090609164500;43.3583;-1.775;7;2;1;1;1;1;50;1;1;1;5;3
20090612080700;43.4833;-1.56667;7;2;1;1;1;9;50;1;1;1;4;3
20090612102000;43.3583;-1.7;7;2;1;1;1;1;28;1;1;1;5;3
20090617080500;43.3;-0.366667;7;2;1;1;1;5;35;1;1;1;5;3
20090619180000;43.4833;-1.56667;7;2;1;1;1;3;57;1;1;1;4;3
20090620185500;43.3833;-1.66667;7;2;1;1;1;3;38;1;1;1;5;3
20090620195000;43.4333;-1.58333;7;2;1;1;1;9;65;1;1;1;5;3
20090620235200;43.4833;-1.56667;7;2;1;5;1;1;62;1;1;1;5;3
20090623081500;43.3333;-0.416667;7;2;1;1;1;1;35;1;3;1;5;3
20090623175000;43.3583;-1.775;7;2;1;1;1;1;61;1;1;1;5;3
20090624073500;43.3;-0.4;7;2;1;1;1;3;31;1;3;1;5;3
20090624145500;43.3;-0.366667;7;2;1;1;1;3;26;1;1;1;5;3
20090625194500;43.4833;-1.56667;7;2;7;1;1;2;48;1;1;1;5;3
20090626095000;43.4333;-1.58333;7;2;1;1;1;1;78;1;1;1;9;3
20090626132000;43.3167;-0.4;7;2;1;1;1;1;25;1;4;1;5;3
20090626143000;43.3333;-0.416667;7;2;1;1;1;1;74;1;3;1;5;3
20090628013500;43.4833;-1.56667;7;2;1;5;1;1;20;1;1;1;5;3
20090629190500;43.3167;-0.4;7;2;1;1;1;1;43;1;1;1;5;3
20090729081500;43.3833;-0.6;10;2;1;1;1;1;57;1;1;1;9;3
20090702180000;43.4833;-1.56667;7;2;1;1;1;1;54;1;1;1;5;3
20090707155500;43.3583;-1.775;7;2;1;1;1;1;61;1;1;1;5;3
20090710121500;43.3833;-0.6;10;2;1;1;1;6;52;1;1;1;4;3
20090710164500;43.3;-0.4;7;2;1;1;1;1;37;1;1;1;5;3
20090711104500;43.3;-0.366667;7;2;1;1;1;3;54;1;1;1;4;3
20090318084000;49.9167;2.31667;7;2;1;1;1;3;30;1;1;1;5;3
20090318073000;49.85;2.38333;7;2;1;1;1;3;22;1;1;1;1;3
20090318073000;49.85;2.38333;7;2;1;1;1;3;42;1;1;1;5;3
20090330150000;49.85;2.26667;7;2;1;1;1;6;71;1;1;1;5;3
20090612110500;43.1;5.88333;7;2;1;1;1;1;24;2;3;1;5;3
20090612110500;43.1;5.88333;7;2;1;1;1;1;24;1;3;1;9;3
20090419023000;49.1;6.15;7;2;1;5;2;1;37;10;5;2;1;3
20090107180000;50.15;1.86667;7;1;1;3;1;1;54;1;1;2;5;3
20090504221500;43.8833;-0.5;7;1;1;3;1;1;37;1;1;2;5;3
20090508160000;43.7;-0.933333;33;1;1;1;1;1;45;1;2;2;5;3
20090703173000;43.2333;-0.383333;7;1;2;1;2;1;40;1;1;2;1;3
20090327134500;50.2667;1.66667;2;1;1;1;1;2;76;1;2;2;5;3
20090714091500;49.2667;2.36667;1;1;1;1;1;2;64;1;2;2;5;3
20090717190000;49.3667;1.93333;7;1;2;1;2;1;47;1;1;2;5;3
20090720121500;43.5833;6.26667;33;1;1;1;1;1;46;1;2;2;5;3
20090715081500;48.7731;1.20278;33;1;1;1;1;1;43;1;2;2;1;3
20090813131500;44.05;0.05;7;1;1;1;1;1;74;1;1;2;1;3
20090101113000;43.4667;5.25;7;2;1;1;1;3;77;2;3;2;5;3
20090804115000;48.864527;2.41617;2;2;1;1;1;5;26;1;2;3;4;3
20090807160500;48.864527;2.41617;32;2;1;1;1;2;43;1;2;3;1;3
20090807204000;48.864527;2.41617;32;2;1;1;1;1;40;1;2;3;9;3
20090809013000;48.864527;2.41617;33;2;1;5;1;1;48;1;2;3;5;3
20090811093000;48.864527;2.41617;1;2;1;1;1;1;30;1;9;3;1;3
20090819172500;48.864527;2.41617;2;2;1;1;1;2;31;5;7;3;5;3
20090822231000;48.864527;2.41617;33;2;1;5;1;2;17;1;2;3;5;3
20090822141800;48.864527;2.41617;32;2;1;1;1;2;23;1;2;3;1;3
20090827112900;48.864527;2.41617;32;2;1;1;1;4;50;1;2;3;5;3
20090829190000;48.864527;2.41617;32;2;1;1;1;2;23;1;2;3;5;3
20090503093000;43.95;1.23333;33;2;1;1;1;1;41;1;2;3;5;3
20090628153000;50.0333;1.93333;31;2;1;1;1;3;18;1;2;3;5;3
20090619131000;44.1;3.08333;2;2;2;1;2;2;17;1;2;3;5;3
20090513154500;47.1333;6.53333;30;2;1;1;1;1;15;1;2;3;5;3
20090518163000;47.5167;6.8;7;2;1;1;1;4;10;7;10;3;2;3
20090518163000;47.5167;6.8;7;2;1;1;1;4;29;1;1;3;4;3
20090501213000;47.1833;5.81667;2;2;1;5;1;6;18;1;2;3;5;3
20090318082500;47.2833;-2.2;1;2;1;1;1;2;55;1;13;3;1;3
20090315020000;47.2167;-1.55;7;2;1;5;1;3;41;1;1;3;5;3
20090315020000;47.2167;-1.55;7;2;1;5;1;3;40;1;1;3;5;3
20090303061500;47.2167;-1.55;1;2;5;5;1;3;19;1;9;3;1;3
20090330112000;47.2167;-1.55;7;2;1;1;1;6;24;1;1;3;5;3
20090303071000;47.2167;-1.55;32;2;5;5;1;6;28;1;2;3;1;3
20090326213000;47.2167;-1.55;2;2;2;5;2;6;25;1;2;3;4;3
20090724101500;41.5909;9.27973;30;2;1;1;1;1;32;1;2;3;1;3
20090704151500;41.5909;9.27973;33;2;1;1;1;1;42;1;2;3;5;3
20090410164500;48.7167;7.23333;33;1;1;1;1;1;52;1;2;3;5;3
20090410164500;48.7167;7.23333;33;1;1;1;1;1;44;1;2;3;5;3
20090426164500;49.45;6.31667;33;1;1;1;1;1;34;1;2;3;5;3
20090523134000;49.2167;6.18333;7;1;1;1;1;1;42;1;3;3;5;3
20090524211500;49.2833;6.4;2;1;1;1;1;3;18;1;2;3;5;3
20090501170000;49.05;7.3;33;1;1;1;1;1;29;1;2;3;5;3
20090518092000;49.3667;6.16667;1;1;1;1;1;1;61;1;11;3;5;3
20090522191500;48.8;7.23333;2;1;1;1;1;2;15;1;2;3;5;3
20090515190000;44.0333;-1.25;2;1;1;1;1;1;14;1;2;3;5;3
20090522140000;43.9333;-0.916667;33;1;8;1;1;1;53;1;2;3;5;3
20090531143000;44.3333;-0.966667;33;1;1;1;1;1;31;1;2;3;5;3
20090531120000;43.8833;-1.3;33;1;1;1;1;1;37;1;2;3;5;3
20090531120000;43.8833;-1.3;33;1;1;1;1;1;56;1;2;3;5;3
20090602073000;48.3667;5.15;7;1;1;1;1;3;26;1;1;3;5;3
20090523110000;46.0333;6.93333;33;1;1;1;1;1;61;1;2;3;5;3
20090528173000;46.3;6.45;34;1;1;1;1;1;22;1;2;3;1;3
20090507180000;45.4333;1.45;1;1;1;1;1;3;82;1;2;3;5;3
20090720133000;45.7167;0.116667;1;1;1;1;1;1;13;1;2;3;5;3
20090123114500;43.6;5.48333;7;1;2;1;2;1;33;1;1;3;1;3
20090129071500;43.4667;5.25;7;1;1;2;1;3;30;1;1;3;1;3
20090622140000;43.1833;-0.55;33;1;1;1;1;1;24;1;2;3;5;3
20090710183000;43.3125;0.919168;1;1;1;1;1;1;10;1;2;3;5;3
20090611063000;43.4167;6.43333;10;1;1;2;1;1;28;1;1;3;4;3
20090603074500;43.1333;5.98333;33;1;1;1;1;1;32;1;2;3;1;3
20090614180000;43.2167;6.61667;33;1;1;1;1;1;27;1;2;3;5;3
20090530143000;48.3;5.9;33;1;7;1;1;4;27;1;2;3;5;3
20090509184500;48.1167;6.68333;33;1;1;1;1;4;34;1;2;3;5;3
20090618093000;47.5167;-0.466667;7;1;1;1;1;2;34;1;1;3;5;3
20090619190000;47.4833;-0.183333;10;1;1;1;9;1;40;1;1;3;4;3
20090618164500;47.5167;-0.466667;7;1;1;1;1;2;19;1;1;3;5;3
20090601160000;49.3167;1.43333;10;1;1;1;1;2;23;1;1;3;5;3
20090628231500;49.05;0.6;33;1;1;3;1;1;21;1;2;3;5;3
20090617171500;49.4;0.616667;1;1;1;1;1;3;15;1;7;3;5;3
20090629081000;49.25;1.21667;7;1;1;1;1;1;74;1;1;3;5;3
20090716171500;48.6298;4.64584;33;1;1;1;1;3;58;1;2;3;5;3
20090727184500;49.2167;2.4;33;1;1;1;1;3;21;1;2;3;5;3
20090211170500;43.4;5.36667;7;1;1;1;1;1;35;1;1;3;5;3
20090526130000;48.2333;4.08333;7;1;3;1;2;2;35;1;1;3;1;3
20090523180000;48.25;4.2;33;1;1;1;1;2;30;2;2;3;5;3
20090616173500;48.57;3.96834;33;1;1;1;1;2;20;1;2;3;1;3
20090606154500;48.2333;4.08333;7;1;8;1;1;2;35;2;1;3;5;3
20090613141500;48.6333;4.0;33;1;1;1;1;3;24;1;2;3;5;3
20090613093000;48.0833;4.23333;2;1;1;1;1;1;25;1;2;3;5;3
20090619091500;48.5333;4.21667;1;1;1;1;1;6;69;1;13;3;5;3
20090630191500;48.3667;4.11667;33;1;1;1;1;9;24;1;2;3;5;3
20090630164500;48.3;3.58333;10;1;1;1;1;1;33;1;1;3;1;3
20090723144500;48.5503;3.61195;7;1;1;1;1;2;41;5;3;3;5;3
20090601160000;47.9833;7.08333;33;1;1;1;1;1;34;1;2;3;5;3
20090729180000;48.0667;6.88333;1;1;1;1;1;1;18;1;2;3;5;3
20090601180000;43.9667;0.366667;33;1;1;1;1;1;39;1;2;3;5;3
20090310130000;48.1167;-3.15;7;1;1;1;1;2;76;1;1;3;5;3
20090314194500;47.9167;-3.33333;10;1;1;1;1;1;43;1;1;3;5;3
20090428083000;47.5833;-2.36667;7;1;1;1;1;1;40;1;1;3;1;3
20090306080000;48.25;-0.1;7;1;1;1;1;1;36;1;1;3;5;3
20090307003000;47.9;0.033333;33;1;1;3;1;2;31;1;2;3;5;3
20090516120000;42.6167;2.43333;2;1;1;1;1;1;45;1;2;3;5;3
20090430082000;48.9833;2.23333;30;1;1;1;9;1;41;1;2;3;1;3
20090404164500;48.5333;7.63333;33;1;1;1;1;1;50;1;2;3;5;3
20090705160000;43.3;5.86667;34;1;1;1;1;3;54;1;2;3;5;3
20090710173000;43.45;5.86667;33;1;1;1;1;1;34;1;2;3;5;3
20090710184500;43.1833;5.71667;2;1;1;1;1;9;64;1;2;3;5;3
20090604070000;48.3833;3.96667;7;1;1;1;1;1;30;1;1;3;1;3
20090630070000;47.95;4.13333;20;1;7;2;1;1;45;1;3;3;4;3
20090630070000;47.95;4.13333;7;1;7;2;1;1;56;1;1;3;1;3
20090508100000;48.9333;7.46667;1;1;2;1;2;1;57;1;2;3;5;3
20090512081500;48.7667;7.41667;7;1;1;1;1;1;77;1;1;3;9;3
20090524174500;48.65;7.75;33;1;1;1;1;1;34;1;2;3;5;3
20090703150000;49.2167;0.85;33;1;1;1;1;1;34;1;2;3;5;3
20090722144500;49.0333;1.43333;7;1;1;1;1;1;47;1;1;3;5;3
20090726183000;48.7731;1.20278;33;1;1;1;1;1;51;1;2;3;5;3
20090803193000;43.65;-0.966667;33;1;7;2;1;1;49;1;2;3;5;3
20090519133400;49.1833;6.9;31;2;1;1;1;1;31;1;2;3;1;3
20090525173000;49.15;6.15;33;2;1;1;1;1;23;1;2;3;5;3
20090513100000;49.3589;6.18862;30;2;1;1;1;3;22;1;2;3;4;3
20090511133000;49.05;6.18333;1;2;1;1;1;1;11;1;2;3;2;3
20090529171500;49.0833;6.23333;33;2;1;1;1;1;30;1;2;3;5;3
20090529165500;43.8833;-0.5;2;2;1;1;2;3;38;1;2;3;5;3
20090516114500;43.5333;-1.46667;33;2;1;1;1;1;39;1;2;3;4;3
20090403063000;47.35;0.666667;30;2;1;5;1;9;18;1;2;3;1;3
20090523104500;46.0667;6.53333;7;2;1;1;1;1;58;1;1;3;5;3
20090703184500;45.85;0.516667;2;2;1;1;1;1;73;1;2;3;5;3
20090408074000;47.3833;0.683333;33;2;2;5;2;3;35;1;2;3;1;3
20090105150000;43.8;4.66667;7;2;1;1;1;2;58;1;1;3;1;3
20090109163000;43.296482;5.36978;30;2;2;1;2;3;23;1;2;3;1;3
20090112071500;43.296482;5.36978;32;2;1;1;1;1;36;1;2;3;1;3
20090128154000;43.296482;5.36978;7;2;1;1;1;1;48;1;3;3;1;3
20090127090000;43.296482;5.36978;33;2;1;1;1;1;32;1;2;3;1;3
20090103133000;43.296482;5.36978;7;2;1;1;1;1;34;2;1;3;5;3
20090617080500;43.3;-0.366667;2;2;1;1;1;5;17;1;2;3;2;3
20090620185500;43.3833;-1.66667;2;2;1;1;1;3;15;1;2;3;5;3
20090623175000;43.3583;-1.775;34;2;1;1;1;1;28;1;2;3;1;3
20090710121500;43.3833;-0.6;30;2;1;1;1;6;30;1;2;3;9;3
20090612110500;43.1;5.88333;31;2;1;1;1;1;43;1;2;3;1;3
20090802143000;48.864527;2.41617;30;2;1;1;1;5;38;1;9;4;5;3
20090803075000;48.864527;2.41617;14;2;1;1;1;2;36;1;3;4;4;3
20090803092000;48.864527;2.41617;1;2;1;1;1;5;36;1;9;4;5;3
20090803130500;48.864527;2.41617;7;2;1;1;1;2;56;1;1;4;5;3
20090803130500;48.864527;2.41617;32;2;1;1;1;2;40;1;2;4;4;3
20090803173000;48.864527;2.41617;32;2;8;1;1;2;26;2;2;4;1;3
20090803184000;48.864527;2.41617;30;2;1;1;1;2;24;1;9;4;4;3
20090803184000;48.864527;2.41617;34;2;1;1;1;2;43;1;2;4;9;3
20090804003000;48.864527;2.41617;2;2;1;5;1;2;20;1;2;4;5;3
20090804151000;48.864527;2.41617;1;2;1;1;1;3;59;1;9;4;1;3
20090804165000;48.864527;2.41617;33;2;1;1;1;1;23;1;2;4;5;3
20090804182000;48.864527;2.41617;32;2;1;1;1;5;34;1;2;4;5;3
20090804194500;48.864527;2.41617;30;2;1;1;1;2;40;1;2;4;1;3
20090805115000;48.864527;2.41617;30;2;1;1;1;2;30;1;2;4;1;3
20090805125000;48.864527;2.41617;32;2;1;1;1;5;42;1;2;4;5;3
20090805141000;48.864527;2.41617;31;2;1;1;1;1;52;1;2;4;1;3
20090805153000;48.864527;2.41617;31;2;1;1;1;2;22;1;2;4;4;3
20090805162000;48.864527;2.41617;7;2;1;1;1;2;42;1;3;4;5;3
20090805172500;48.864527;2.41617;32;2;1;1;1;2;26;1;2;4;3;3
20090805180500;48.864527;2.41617;37;2;1;1;1;1;24;1;3;4;4;3
20090805205000;48.864527;2.41617;33;2;1;2;1;3;22;2;2;4;5;3
20090806111500;48.864527;2.41617;33;2;1;1;1;3;37;1;2;4;4;3
20090806135000;48.864527;2.41617;30;2;1;1;1;1;22;1;9;4;5;3
20090806160500;48.864527;2.41617;13;2;1;1;1;2;23;4;3;4;4;3
20090806163000;48.864527;2.41617;30;2;1;1;1;5;25;1;2;4;4;3
20090806210000;48.864527;2.41617;31;2;1;5;1;2;31;1;2;4;1;3
20090806210000;48.864527;2.41617;30;2;1;5;1;2;30;1;2;4;5;3
20090807012500;48.864527;2.41617;30;2;1;5;1;1;25;5;2;4;5;3
20090807012500;48.864527;2.41617;30;2;1;5;1;1;26;1;2;4;5;3
20090807145800;48.864527;2.41617;2;2;1;1;1;2;34;1;2;4;1;3
20090807145800;48.864527;2.41617;34;2;1;1;1;2;33;1;2;4;9;3
20090807153000;48.864527;2.41617;2;2;1;1;1;5;19;1;2;4;5;3
20090807164000;48.864527;2.41617;7;2;1;1;1;3;48;1;1;4;5;3
20090807232000;48.864527;2.41617;7;2;1;5;1;2;30;1;1;4;5;3
20090808023500;48.864527;2.41617;30;2;1;5;1;5;28;1;2;4;5;3
20090809181000;48.864527;2.41617;30;2;1;1;1;2;21;1;2;4;5;3
20090810014000;48.864527;2.41617;33;2;1;5;1;5;29;1;2;4;5;3
20090810092000;48.864527;2.41617;1;2;1;1;1;1;38;1;9;4;1;3
20090810123300;48.864527;2.41617;33;2;1;1;1;5;32;1;2;4;4;3
20090810143000;48.864527;2.41617;1;2;1;1;1;2;28;1;9;4;5;3
20090810143000;48.864527;2.41617;30;2;1;1;1;2;18;1;2;4;5;3
20090811055000;48.864527;2.41617;31;2;1;2;1;2;31;1;2;4;1;3
20090811114500;48.864527;2.41617;32;2;1;1;1;5;44;1;2;4;4;3
20090811133500;48.864527;2.41617;7;2;1;1;1;2;22;1;3;4;1;3
20090811172000;48.864527;2.41617;31;2;1;1;1;2;24;1;2;4;1;3
20090811190000;48.864527;2.41617;33;2;1;1;1;2;19;1;2;4;1;3
20090811204000;48.864527;2.41617;32;2;1;1;1;3;38;1;2;4;5;3
20090811220000;48.864527;2.41617;1;2;1;5;1;2;52;1;9;4;5;3
20090816081000;48.864527;2.41617;32;2;1;1;1;3;28;1;2;4;1;3
20090817010000;48.864527;2.41617;7;2;1;5;1;1;20;4;3;4;5;3
20090817054500;48.864527;2.41617;33;2;1;2;1;5;29;1;2;4;1;3
20090817122000;48.864527;2.41617;34;2;1;1;1;5;35;1;2;4;1;3
20090817141500;48.864527;2.41617;2;2;1;1;1;2;26;1;2;4;5;3
20090817190000;48.864527;2.41617;32;2;1;1;1;1;44;1;9;4;5;3
20090818083000;48.864527;2.41617;10;2;1;1;1;3;37;1;3;4;4;3
20090818170000;48.864527;2.41617;30;2;1;1;1;2;14;2;2;4;5;3
20090818171500;48.864527;2.41617;30;2;1;1;1;5;29;1;9;4;1;3
20090819021500;48.864527;2.41617;32;2;1;5;1;4;25;1;2;4;5;3
20090819021500;48.864527;2.41617;32;2;1;5;1;4;27;2;2;4;5;3
20090819160900;48.864527;2.41617;1;2;1;1;1;5;35;1;9;4;1;3
20090819172500;48.864527;2.41617;2;2;1;1;1;2;23;1;9;4;5;3
20090820111000;48.864527;2.41617;33;2;1;1;1;1;33;1;2;4;1;3
20090820160000;48.864527;2.41617;32;2;1;1;1;1;32;1;2;4;1;3
20090820184500;48.864527;2.41617;31;2;1;1;1;5;48;1;2;4;1;3
20090820190000;48.864527;2.41617;33;2;1;1;1;2;33;1;2;4;1;3
20090820204000;48.864527;2.41617;32;2;1;2;1;1;25;1;2;4;1;3
20090821100500;48.864527;2.41617;32;2;1;1;1;2;32;1;2;4;4;3
20090821102800;48.864527;2.41617;1;2;1;1;1;1;55;1;9;4;1;3
20090821122000;48.864527;2.41617;30;2;1;1;1;2;37;1;9;4;5;3
20090822200000;48.864527;2.41617;30;2;1;1;1;1;20;1;2;4;5;3
20090821110000;48.864527;2.41617;31;2;1;1;1;5;26;1;2;4;5;3
20090821173000;48.864527;2.41617;1;2;7;1;1;2;25;1;9;4;1;3
20090821194500;48.864527;2.41617;7;2;1;2;1;1;41;1;1;4;5;3
20090821194500;48.864527;2.41617;7;2;1;2;1;1;42;2;1;4;4;3
20090821211000;48.864527;2.41617;33;2;1;5;1;1;60;5;2;4;1;3
20090823022500;48.864527;2.41617;1;2;1;5;1;5;32;1;9;4;5;3
20090823171500;48.864527;2.41617;32;2;1;1;1;2;47;1;2;4;5;3
20090824092000;48.864527;2.41617;32;2;2;1;1;1;34;1;2;4;4;3
20090824170500;48.864527;2.41617;1;2;2;1;2;1;53;1;9;4;1;3
20090824182000;48.864527;2.41617;2;2;2;1;2;1;32;1;2;4;4;3
20090825111000;48.864527;2.41617;7;2;1;1;1;2;41;1;3;4;5;3
20090825154500;48.864527;2.41617;7;2;1;1;1;2;86;2;1;4;5;3
20090825180500;48.864527;2.41617;2;2;1;1;1;1;34;1;2;4;5;3
20090825225300;48.864527;2.41617;7;2;1;5;1;3;38;4;3;4;4;3
20090825225300;48.864527;2.41617;7;2;1;5;1;3;25;3;3;4;4;3
20090826002000;48.864527;2.41617;7;2;1;5;1;1;35;1;1;4;1;3
20090826100000;48.864527;2.41617;30;2;1;1;1;1;19;1;2;4;5;3
20090826100000;48.864527;2.41617;32;2;1;1;1;1;39;1;2;4;1;3
20090826131000;48.864527;2.41617;2;2;1;1;1;1;25;2;2;4;5;3
20090826131000;48.864527;2.41617;2;2;1;1;1;1;18;1;2;4;5;3
20090826182000;48.864527;2.41617;32;2;1;1;1;1;31;1;9;4;1;3
20090827084500;48.864527;2.41617;7;2;1;1;1;2;49;1;1;4;4;3
20090827154000;48.864527;2.41617;33;2;1;1;1;1;27;1;2;4;1;3
20090827155700;48.864527;2.41617;37;2;1;1;1;2;85;1;3;4;5;3
20090828084500;48.864527;2.41617;7;2;1;1;1;5;28;1;1;4;9;3
20090828125000;48.864527;2.41617;33;2;1;1;1;5;23;1;2;4;5;3
20090828170000;48.864527;2.41617;33;2;1;1;1;2;44;1;2;4;5;3
20090828193500;48.864527;2.41617;33;2;1;1;1;1;39;2;2;4;5;3
20090828193500;48.864527;2.41617;33;2;1;1;1;1;42;1;2;4;5;3
20090829155500;48.864527;2.41617;31;2;1;1;1;1;56;1;2;4;5;3
20090829163500;48.864527;2.41617;1;2;1;1;1;1;63;1;9;4;9;3
20090829170000;48.864527;2.41617;30;2;1;1;1;1;18;1;2;4;9;3
20090830093500;48.864527;2.41617;31;2;1;1;1;4;31;2;2;4;5;3
20090830093500;48.864527;2.41617;31;2;1;1;1;4;37;1;2;4;5;3
20090830131000;48.864527;2.41617;30;2;1;1;1;2;58;1;2;4;5;3
20090830150000;48.864527;2.41617;7;2;1;1;1;1;39;1;1;4;5;3
20090830180000;48.864527;2.41617;34;2;1;1;1;2;39;1;2;4;5;3
20090830204500;48.864527;2.41617;32;2;1;5;1;1;42;1;2;4;5;3
20090830215000;48.864527;2.41617;30;2;1;5;1;2;42;1;2;4;5;3
20090831082000;48.864527;2.41617;32;2;1;1;1;2;26;1;2;4;1;3
20090831093000;48.864527;2.41617;32;2;1;1;1;5;53;1;2;4;4;3
20090831112000;48.864527;2.41617;2;2;1;1;1;1;23;1;9;4;4;3
20090831171000;48.864527;2.41617;31;2;1;1;1;1;54;1;2;4;4;3
20090831180000;48.864527;2.41617;10;2;1;1;1;1;48;1;1;4;5;3
20090524225500;44.0167;1.35;7;2;1;5;1;2;60;1;1;4;5;3
20090524225500;44.0167;1.35;7;2;1;5;1;2;57;2;1;4;5;3
20090623180000;44.3333;2.56667;7;2;1;1;1;2;61;1;1;4;1;3
20090518163000;47.5167;6.8;7;2;1;1;1;4;9;4;10;4;2;3
20090518163000;47.5167;6.8;7;2;1;1;1;4;9;5;10;4;2;3
20090518163000;47.5167;6.8;7;2;1;1;1;4;9;6;10;4;2;3
20090530224500;47.2833;6.13333;33;2;1;5;1;1;31;1;2;4;5;3
20090318185000;47.2167;-1.65;7;2;1;1;1;2;19;1;1;4;5;3
20090318185000;47.2167;-1.65;7;2;1;1;1;2;18;2;1;4;5;3
20090318185000;47.2167;-1.65;7;2;1;1;1;2;18;10;5;4;9;3
20090629143000;41.5909;9.27973;32;2;1;1;1;1;29;1;2;4;1;3
20090704151500;41.5909;9.27973;7;2;1;1;1;1;25;1;1;4;5;3
20090404105000;48.6833;6.93333;2;2;1;1;1;6;79;1;2;4;9;3
20090401132800;49.1833;6.9;2;2;1;1;1;1;31;1;2;4;4;3
20090410205500;49.3589;6.18862;7;2;1;4;1;3;22;1;1;4;5;3
20090407120000;49.2;6.0;7;2;1;1;1;2;42;1;1;4;1;3
20090419004000;49.3667;6.16667;7;1;2;3;2;1;19;1;1;4;5;3
20090417143000;49.3;6.26667;10;1;1;1;1;2;51;1;1;4;4;3
20090528151500;49.3667;6.16667;2;1;1;1;1;1;18;1;2;4;4;3
20090518134500;44.35;-1.06667;7;1;1;1;1;2;19;1;1;4;5;3
20090713151500;45.8833;0.683333;33;1;1;1;1;1;43;1;2;4;4;3
20090123114500;43.6;5.48333;7;1;2;1;2;1;25;1;1;4;5;3
20090129071500;43.4667;5.25;7;1;1;2;1;3;28;1;1;4;1;3
20090131093000;43.4667;5.25;7;1;1;1;1;1;21;2;3;4;5;3
20090610184000;43.3583;-1.7;33;1;1;1;1;1;26;1;2;4;5;3
20090325133000;50.1833;2.0;7;1;1;1;1;1;21;1;1;4;1;3
20090325133000;50.1833;2.0;7;1;1;1;1;1;25;1;1;4;1;3
20090623140000;43.4333;6.08333;32;1;1;1;1;1;60;1;2;4;5;3
20090610163000;43.1;5.88333;32;1;1;1;1;1;38;1;2;4;4;3
20090622162000;43.1167;5.93333;7;1;1;1;1;2;22;2;1;4;5;3
20090622162000;43.1167;5.93333;7;1;1;1;1;2;21;1;1;4;1;3
20090610182000;43.1333;5.98333;33;1;1;1;1;1;38;1;2;4;1;3
20090622191500;43.1;5.88333;33;1;1;5;1;1;38;1;2;4;5;3
20090622191500;43.1;5.88333;33;1;1;5;1;1;46;2;2;4;5;3
20090622191500;43.1;5.88333;30;1;1;5;1;1;18;1;9;4;5;3
20090622191500;43.1;5.88333;30;1;1;5;1;1;15;2;9;4;5;3
20090214133000;49.7667;2.86667;7;1;1;1;1;1;44;1;1;4;5;3
20090509184500;48.1167;6.68333;7;1;1;1;1;4;53;1;1;4;5;3
20090604194000;48.2;6.43333;7;1;1;1;1;3;30;1;1;4;1;3
20090618093000;47.5167;-0.466667;7;1;1;1;1;2;58;1;1;4;3;3
20090619190000;47.4833;-0.183333;10;1;1;1;9;1;38;1;1;4;4;3
20090618164500;47.5167;-0.466667;7;1;1;1;1;2;19;1;1;4;2;3
20090604193000;47.2667;-0.083333;7;1;1;1;1;3;20;1;1;4;1;3
20090604193000;47.2667;-0.083333;7;1;1;1;1;3;58;1;1;4;1;3
20090601160000;49.3167;1.43333;7;1;1;1;1;2;29;1;1;4;5;3
20090629081000;49.25;1.21667;7;1;1;1;1;1;73;2;1;4;5;3
20090629081000;49.25;1.21667;7;1;1;1;1;1;35;1;1;4;1;3
20090704183000;49.2;3.93333;7;1;1;1;1;2;33;1;1;4;1;3
20090704183000;49.2;3.93333;7;1;1;1;1;2;12;2;1;4;5;3
20090707081500;49.25;3.95;7;1;1;1;1;1;37;1;1;4;1;3
20090727184500;49.2167;2.4;7;1;1;1;1;3;51;1;1;4;5;3
20090727184500;49.2167;2.4;7;1;1;1;1;3;49;2;1;4;5;3
20090717190000;49.3667;1.93333;7;1;2;1;2;1;32;1;1;4;1;3
